rep_sitc,rep,country,sitc,sitc_desc,BI2000,BIS2000,BI2005,BIS2005,BI2010,BIS2010,BI2015,BIS2015,BI2020,BIS2020,BI2021,BIS2021,BI2022,BIS2022,BI2023,BIS2023
246091,246,Finland,091,Margarine and shortening,1.5895888,.2276766,1.9617761,.32472953,1.4499462,.18365553,.39753568,-.43109047,.94357836,-.029029772,.68461293,-.18721634,.68985569,-.18353301,,
246098,246,Finland,098,"Edible products and preparations, nes",.15863104,-.72617507,.30928791,-.5275479,.51473075,-.32036668,.20490851,-.65987706,.29315504,-.54660493,.29220116,-.54774666,.27822152,-.56467402,,
246111,246,Finland,111,"Non-alcoholic beverages, nes",.20878516,-.65455371,.12063462,-.78470302,.11865791,-.78785664,.10303622,-.81317711,.21042258,-.6523155,.31003723,-.52667415,.29859018,-.54013175,,
246112,246,Finland,112,Alcoholic beverages,.25319076,-.59592623,.29024199,-.55009681,.50958019,-.32487166,.64717472,-.21420027,.41762531,-.41081002,.40930089,-.41914335,.39168277,-.43710911,,
246121,246,Finland,121,Tobacco unmanufactured; tobacco refuse,.00074913586,-.99850285,0,-1,0,-1,0,-1,1.2292763e-06,-.99999756,1.8627703e-06,-.99999624,3.7163282e-08,-.99999994,,
246122,246,Finland,122,"Tobacco, manufactured",.059786458,-.88717264,.03444824,-.93339783,.015330283,-.96980238,.043384019,-.91683978,.020643238,-.95954859,.027216617,-.94700903,.038353767,-.92612582,,
246211,246,Finland,211,"Hides and skins, excluding furs, raw",.38464814,-.44441026,.40897712,-.41946948,.56948876,-.27430031,1.3176235,.13704707,.0056693116,-.9887253,.0070148748,-.98606801,.0084673231,-.98320752,,
246212,246,Finland,212,"Furskins, raw",26.967434,.92848825,27.571529,.93000025,54.955723,.96425748,56.952408,.96548891,48.996632,.9599973,80.949028,.97559458,66.907425,.97054815,,
246222,246,Finland,222,"Seeds and oleaginous fruit, whole or broken, for 'soft' fixed oil",.0039824173,-.99206674,.00046056006,-.99907929,.013461839,-.97343397,.0037726823,-.99248302,.0019530118,-.99610162,.0042616781,-.99151284,.0046745609,-.9906944,,
246223,246,Finland,223,"Seeds and oleaginous fruit, whole or broken, for other fixed oils",.0066582393,-.98677158,.0045176349,-.99100536,.03094787,-.93996233,.049065668,-.90645832,.014551316,-.97131479,.01926687,-.96219462,.028740227,-.94412541,,
246232,246,Finland,232,Natural rubber latex; rubber and gums,.00075224706,-.99849665,.00054822478,-.99890417,.22658046,-.63054937,.12182142,-.78281498,.0097124036,-.98076206,.014121244,-.9721508,.092127144,-.83128864,,
246233,246,Finland,233,"Synthetic rubber, latex, etc; waste, scrap of unhardened rubber",.43943569,-.38943338,.87277317,-.06793499,.49619997,-.33671972,.41103008,-.41740423,.017441392,-.96571517,.021155886,-.95856482,.036766235,-.92907518,,
246244,246,Finland,244,"Cork, natural, raw and waste",.00021151465,-.99957705,.0043058386,-.99142522,.000073315619,-.99985337,.012080521,-.97612733,.000079931306,-.99984014,.0015622519,-.99688035,.000060524886,-.99987894,,
246245,246,Finland,245,Fuel wood and wood charcoal,.17506434,-.70203447,.21546441,-.64546156,.54012495,-.29859594,1.592916,.22866765,1.1473569,.06862244,.51230413,-.32248533,.91172546,-.046175323,,
246246,246,Finland,246,Pulpwood (including chips and wood waste),.7471016,-.14475311,2.3331988,.39997578,2.3614321,.4050155,1.1482306,.069001228,.48975208,-.34250525,.32815596,-.50584722,.30617559,-.53118771,,
246247,246,Finland,247,Other wood in the rough or roughly squared,1.5087504,.20279038,1.9577796,.3238171,2.0856898,.35184669,2.8834052,.48498806,2.7096605,.46086711,2.2543752,.3854427,3.1769061,.5211767,,
246248,246,Finland,248,"Wood, simply worked, and railway sleepers of wood",9.2233543,.80436951,9.7106342,.81326967,11.942245,.84546733,14.643547,.87215173,13.03904,.85754013,14.011087,.86676514,0,-1,,
246251,246,Finland,251,Pulp and waste paper,5.4003363,.68751639,5.6188231,.69783145,8.7233887,.79431039,15.000926,.87500721,14.965896,.87473297,16.139397,.88330978,14.427231,.87035912,,
246261,246,Finland,261,Silk,0,-1,.00030607826,-.99938804,0,-1,.00067882612,-.99864328,.000018031331,-.99996394,0,-1,8.7419803e-06,-.99998254,,
246263,246,Finland,263,Cotton,.011060283,-.9781214,.00087792223,-.99824572,.00031784675,-.9993645,.00020040738,-.99959928,.00040570693,-.9991889,.00030285364,-.99939448,.00034723405,-.99930578,,
246264,246,Finland,264,"Jute, other textile bast fibres, nes, raw, processed but not spun",.013184805,-.97397357,.0020055666,-.99599689,0,-1,0,-1,.093763813,-.82854831,.020922614,-.95901233,.0039682239,-.99209493,,
246265,246,Finland,265,"Vegetable textile fibres, excluding cotton, jute, and waste",.0056727268,-.98871857,.01726982,-.96604675,.02075108,-.95934153,.0020467516,-.99591488,.0021743681,-.99566072,.0017305515,-.9965449,.00065073208,-.99869937,,
246266,246,Finland,266,Synthetic fibres suitable for spinning,.011720627,-.9768303,.018840043,-.96301669,.081878424,-.84863657,.0062063145,-.98766392,.0027596317,-.99449593,.0092276279,-.98171347,.01267883,-.97495979,,
246267,246,Finland,267,"Other man-made fibres suitable for spinning, and waste",4.1529164,.61187029,4.9018588,.66112369,.00017023188,-.9996596,.0020979494,-.99581289,.00022607672,-.99954796,.035513695,-.93140852,.010607617,-.97900742,,
246268,246,Finland,268,Wool and other animal hair (excluding tops),.058454622,-.88954723,.014277776,-.9718464,.000017993005,-.999964,.00066683226,-.99866724,.014431785,-.97154707,.0076785251,-.98475999,.0078850482,-.9843533,,
246269,246,Finland,269,Old clothing and other old textile articles; rags,.21279089,-.64908892,.27606934,-.56731296,.21770658,-.6424318,.45736459,-.3723402,.46982276,-.36070827,.37944409,-.44985941,.62868971,-.22798099,,
246271,246,Finland,271,"Fertilizers, crude",.0070731826,-.98595297,.034327719,-.93362314,1.4824253,.1943363,8.5142202,.78978837,9.3179941,.80616385,10.851321,.83124244,12.734622,.85438257,,
246273,246,Finland,273,"Stone, sand and gravel",.94156939,-.030094527,1.0709655,.034266882,1.6129613,.23458491,1.0330392,.016251143,1.3571653,.15152325,.6387226,-.22046281,.93196267,-.035216689,,
246274,246,Finland,274,Sulphur and unroasted iron pyrites,2.008878,.33530039,.12398897,-.77937686,1.6893094,.25631464,.000066013767,-.99986798,.49863964,-.33454365,.025915882,-.94947755,.075224698,-.86007631,,
246277,246,Finland,277,"Natural abrasives, nes",.0016715726,-.99666244,.0029496644,-.99411803,.0073650558,-.98537761,.030542191,-.94072598,.047956679,-.90847582,.023312269,-.95443761,.018511796,-.96364933,,
246278,246,Finland,278,Other crude minerals,.73449582,-.15307283,.87066406,-.069139048,1.1462988,.068163283,.4885233,-.34361351,.42997634,-.39862454,.38509116,-.4439483,.27569443,-.56777358,,
246281,246,Finland,281,Iron ore and concentrates,.017373776,-.96584582,.0067234025,-.98664302,.15303966,-.73454571,.013250184,-.9738462,.0053844904,-.98928869,.0039357417,-.99215937,.019352745,-.96202934,,
246282,246,Finland,282,Waste and scrap metal of iron or steel,2.1640408,.36789691,.56845641,-.27513903,.38863999,-.44025812,.891891,-.057143353,1.5461787,.21450917,1.5169972,.20540237,1.3727934,.15711163,,
246286,246,Finland,286,Ores and concentrates of uranium and thorium,0,-1,0,-1,0,-1,0,-1,0,-1,.00040903487,-.99918228,.0012226687,-.99755764,,
246287,246,Finland,287,"Ores and concentrates of base metals, nes",.12143853,-.78342366,.027712137,-.94607025,.10540327,-.80929446,1.3920163,.1638853,4.9080439,.66147846,5.3233228,.68371058,6.4491062,.73151141,,
246288,246,Finland,288,"Non-ferrous base metal waste and scrap, nes",.54335004,-.29588228,.61569417,-.23785803,.92579025,-.038534701,1.2849712,.12471546,1.5968435,.22983421,1.313105,.13536134,1.5281233,.20889933,,
246289,246,Finland,289,"Ores and concentrates of precious metals, waste, scrap",.67029995,-.19738972,1.2976263,.12953641,.65575552,-.2079078,.8813982,-.063039176,1.3088678,.13377458,1.7984519,.28531915,2.3649743,.40564182,,
246291,246,Finland,291,"Crude animal materials, nes",.091270812,-.83272564,.12154865,-.78324854,.14861976,-.7412203,.28386074,-.55780137,.12679771,-.7749415,.13015296,-.76967198,.18111169,-.69331998,,
246292,246,Finland,292,"Crude vegetable materials, nes",.040715754,-.9217543,.042431034,-.91859215,.060141649,-.88654035,.1097256,-.80224735,.12173471,-.78295279,.12008587,-.78557742,.17709382,-.6990999,,
246322,246,Finland,322,"Coal, lignite and peat",.090990476,-.83319658,.061007977,-.88499999,.029314775,-.94304019,.048787095,-.90696472,.059440829,-.8877883,.10697524,-.80672514,.051205102,-.90257829,,
246323,246,Finland,323,Briquettes; coke and semi-coke; lignite or peat; retort carbon,.012183636,-.97592604,.015950043,-.96860075,.046441324,-.9112395,.56253737,-.27996939,1.6574459,.24739766,.21390586,-.64757425,.34655389,-.48527288,,
246333,246,Finland,333,Crude petroleum and oils obtained from bituminous minerals,0,-1,1.0344935e-07,-.99999982,0,-1,1.7615394e-06,-.99999648,4.0585210e-06,-.99999189,3.8645979e-07,-.99999923,3.1620675e-07,-.99999934,,
246334,246,Finland,334,"Petroleum products, refined",1.5723104,.22248887,1.3580946,.1518576,2.5182669,.43153828,2.5433393,.43556067,2.9549174,.49430045,2.0030112,.33400181,2.2096121,.37687173,,
246335,246,Finland,335,"Residual petroleum products, nes and related materials",.2589362,-.58864284,.24985668,-.60018349,.40116453,-.42738411,.65827239,-.20607448,2.4169564,.41468379,1.8641331,.30170843,2.8794458,.48446244,,
246341,246,Finland,341,"Gas, natural and manufactured",.0014401507,-.99712384,.0030083468,-.99400133,.063432284,-.88070273,.014525206,-.97136551,.10490596,-.81010878,.093129441,-.82960951,.085274391,-.84285194,,
246351,246,Finland,351,Electric current,.1147016,-.79420215,.18080565,-.69375885,2.2006459,.37512612,1.2581077,.11430264,1.9636995,.32516775,2.1331048,.36165556,1.3965995,.16548428,,
246411,246,Finland,411,Animal oils and fats,.39806825,-.43054533,.16262366,-.72024709,.43034431,-.39826474,.16132051,-.72217745,.21854264,-.64130491,.24980281,-.60025245,.20768641,-.65605903,,
246423,246,Finland,423,"Fixed vegetable oils, soft, crude refined or purified",.18181184,-.69231677,.14956899,-.73978251,.37671065,-.45273808,.0080776829,-.9839741,.01055683,-.9791069,.016580841,-.96737921,.024455003,-.95225751,,
246424,246,Finland,424,"Other fixed vegetable oils, fluid or solid, crude, refined",.0047453945,-.99055403,.013869237,-.97264099,.020021552,-.96074289,.055574168,-.89470345,.014914602,-.97060913,.030866088,-.94011623,.031597503,-.93874061,,
246431,246,Finland,431,"Animal and vegetable oils and fats, processed, and waxes",.84990525,-.08113645,1.1979136,.090046145,1.4888072,.19640219,.089764133,-.8352595,.13383295,-.76392829,.1133388,-.79639834,.16117606,-.72239172,,
246511,246,Finland,511,"Hydrocarbons, nes, and derivatives",.060795441,-.88537765,.41046619,-.4179709,1.0937171,.04476111,.51268673,-.32215083,.57787865,-.2675246,.36205745,-.46836686,.88423204,-.061440393,,
246512,246,Finland,512,"Alcohols, phenols etc, and their derivatives",1.1993024,.090620749,.97709578,-.011584778,2.109581,.35682654,1.8050627,.28700346,1.2771093,.12169344,1.5455427,.21431293,1.3479781,.1482033,,
246513,246,Finland,513,"Carboxylic acids, and their derivatives",.23453084,-.62004864,.39656329,-.43208691,.75065345,-.14243056,.22471221,-.63303673,.117289,-.79004717,.043270849,-.91704774,.05076747,-.90337068,,
246514,246,Finland,514,Nitrogen-function compounds,.23804526,-.61544985,.23062739,-.62518728,.32602993,-.50826156,.18727809,-.68452531,.27669787,-.56654131,.11024933,-.80139714,.12667316,-.77513772,,
246515,246,Finland,515,Organo-inorganic and heterocyclic compounds,.1235026,-.78014719,.16911708,-.71069264,.44944453,-.37983894,.89788932,-.053802233,.30043599,-.53794575,.36049011,-.47005847,.29814267,-.54066271,,
246516,246,Finland,516,Other organic chemicals,1.6892393,.25629526,2.0087817,.33527911,3.2427104,.5286032,2.715049,.46164909,3.2655721,.53112972,2.5840652,.44197443,2.8996501,.48713347,,
246522,246,Finland,522,"Inorganic chemical elements, oxides and halogen salts",1.6420302,.24300639,1.0431273,.021108473,1.4536855,.18489961,.26246259,-.58420539,.266689,-.57891953,.11767784,-.78942442,.2363961,-.61760455,,
246523,246,Finland,523,Other inorganic chemicals; compounds of precious metals,1.868677,.30281451,2.2002878,.37505621,2.9014192,.48736602,.39188218,-.43690324,.21773711,-.64239061,.29325965,-.54647988,.18049297,-.69420749,,
246524,246,Finland,524,Radioactive and associated material,.090524383,-.83398008,.080606632,-.85081226,.069094419,-.87074214,.11703385,-.79045606,2.4862325,.4263148,1.551011,.2159971,.02402054,-.95308584,,
246531,246,Finland,531,"Synthetic dye, natural indigo, lakes",.31161553,-.52483708,.40399507,-.42450643,.47188139,-.35880515,.057910912,-.89051837,.11139381,-.79954213,.081387281,-.84947616,.12026985,-.78528416,,
246532,246,Finland,532,"Dyeing and tanning extracts, and synthetic tanning materials",.0084668882,-.98320842,.0059054401,-.98825848,.01154706,-.97716951,.022398267,-.95618486,.026825106,-.94775134,.022451112,-.95608371,.0016076356,-.99678987,,
246533,246,Finland,533,"Pigments, paints, varnishes and related materials",1.9131025,.31344676,2.1007106,.35498658,1.6280057,.23896666,.91617739,-.043744702,.94209135,-.029817678,.85919422,-.075734839,.73410225,-.15333453,,
246541,246,Finland,541,Medicinal and pharmaceutical products,.2723406,-.57190615,.33713123,-.49573949,.48018658,-.351181,.36043108,-.47012225,.26340672,-.58302152,.28427386,-.55730027,.27231291,-.57194036,,
246551,246,Finland,551,"Essential oils, perfume and flavour materials",.013538936,-.97328383,.015479549,-.96951282,.014376867,-.97165382,.014658721,-.97110611,.27489176,-.56876063,.055064078,-.89561945,.05768301,-.89092571,,
246553,246,Finland,553,"Perfumery, cosmetics, toilet preparations, etc",.26977772,-.57507885,.21627291,-.64436781,.16406433,-.71811807,.18988512,-.68083453,.17902179,-.69632149,.17283803,-.70526528,.15453517,-.73229891,,
246554,246,Finland,554,"Soap, cleansing and polishing preparations",.21201171,-.65014905,.15864646,-.72615206,.18071121,-.69389433,.14332151,-.74928921,.16827697,-.71192282,.17171182,-.70690435,.23067942,-.62511861,,
246562,246,Finland,562,"Fertilizers, manufactured",1.3467954,.14777404,1.4295553,.17680408,1.7529604,.27350935,.21118256,-.65127873,.33734953,-.49549535,.29844129,-.54030836,.65209121,-.21058692,,
246572,246,Finland,572,Explosives and pyrotechnic products,.58187878,-.26431939,1.0426536,.020881446,.97780627,-.011221387,1.3116636,.13482222,2.4506383,.4203971,2.7757363,.47030199,2.9321203,.49136856,,
246582,246,Finland,582,"Condensation, polycondensation and polyaddition products",.59954238,-.25035763,.82540429,-.095647693,.57959241,-.2661494,.69225425,-.18185551,.26902074,-.57601839,.28564352,-.55564117,.28555101,-.55575311,,
246583,246,Finland,583,Polymerization and copolymerization products,.83877802,-.087678872,.91664088,-.043492302,1.3001641,.13049681,1.4330106,.17797317,1.3667046,.15494312,1.4647361,.18855411,1.3972807,.16572139,,
246584,246,Finland,584,Regenerated cellulose; derivatives of cellulose; vulcanized fibre,5.5560498,.69493824,4.7294445,.65092599,3.8640492,.58881992,3.9726174,.59779733,4.1032572,.60809344,4.1591434,.61233872,4.9299335,.66272807,,
246585,246,Finland,585,Other artificial resins and plastic materials,.70887554,-.17036025,.69532996,-.17971136,.74071217,-.14895503,1.1079619,.051216245,1.5632735,.21974774,1.6405883,.24259302,1.12273,.057817064,,
246591,246,Finland,591,"Pesticides, disinfectants",.10603492,-.80826116,.11890818,-.78745675,.09673015,-.82360262,.054944783,-.89583385,.094250493,-.82773507,.11551893,-.79288757,.1131101,-.79676747,,
246592,246,Finland,592,"Starches, insulin and wheat gluten; albuminoidal substances; glues",.76412916,-.13370384,.42033464,-.40811887,.31331465,-.52286428,.30116832,-.53708017,.19596101,-.67229533,.19791242,-.6695711,.18573223,-.68672144,,
246598,246,Finland,598,"Miscellaneous chemical products, nes",.74834961,-.14393596,.67223519,-.19600402,.73972064,-.14960986,.42861617,-.39995617,.30868948,-.5282464,.34675741,-.48504844,.65542018,-.20815247,,
246611,246,Finland,611,Leather,.16998018,-.70943063,.14591408,-.74533159,.23103078,-.62465477,.1423008,-.75085229,.34919551,-.48236486,.37333035,-.45631385,.41831329,-.41012567,,
246612,246,Finland,612,"Manufactures of leather or of composition leather, nes; etc",.23859653,-.61473083,.23552679,-.6187427,.5305745,-.30669889,.39240655,-.43636209,.68461269,-.18721651,.77158803,-.12893064,1.2122469,.095941775,,
246613,246,Finland,613,"Furskins, tanned or dressed; pieces of furskin, tanned or dressed",2.1565166,.36639014,1.8591893,.30050102,2.4257622,.4161883,.3942807,-.43443137,.33361429,-.49968398,.26887512,-.57619923,.92322922,-.039917644,,
246621,246,Finland,621,Materials of rubber,.23504041,-.61938024,.34187618,-.49045047,.30099851,-.5372808,.32562998,-.50871664,.41579822,-.41263068,.51054811,-.32402271,.46751341,-.36284956,,
246625,246,Finland,625,"Rubber tires, tire cases, inner and flaps, for wheels of all kinds",.70716017,-.17153624,.95367759,-.023710363,1.0948225,.045265183,1.3363106,.14394945,1.0076957,.0038330883,1.0739149,.03564027,1.1528354,.070992596,,
246628,246,Finland,628,"Articles of rubber, nes",.33609799,-.49689621,.41703334,-.41139939,.45730284,-.37239835,.45849296,-.37127846,.3506822,-.48073322,.27884272,-.563914,.38719666,-.44175664,,
246633,246,Finland,633,Cork manufactures,.013050259,-.97423571,.0122308,-.97583395,.011424882,-.97740835,.0097808512,-.98062778,.0027509092,-.99451327,.0045616534,-.9909181,.0047858218,-.99047393,,
246634,246,Finland,634,"Veneers, plywood, ""improved"" wood and other wood, worked, nes",5.9610143,.71268553,6.3789978,.72896045,6.342597,.72761679,7.8030868,.77280694,6.5328751,.73449713,5.6004276,.69698936,6.4769683,.73251188,,
246635,246,Finland,635,"Wood manufactures, nes",3.0505819,.50624377,3.4774761,.55331981,3.5632398,.56171489,2.7194052,.46227962,2.7459311,.46608737,3.4361408,.54915768,9.2872963,.80558544,,
246641,246,Finland,641,Paper and paperboard,14.319874,.86945063,12.921227,.85633451,12.899458,.8561095,15.347314,.87765574,10.692633,.82895213,10.380873,.82426655,9.1855927,.80364424,,
246642,246,Finland,642,"Paper and paperboard, precut, and articles of paper or paperboard",3.2927461,.53409779,1.3126898,.1352061,1.2066038,.093629755,1.0156708,.0077744722,.42473233,-.40377244,.42812422,-.4004384,.5417068,-.29726353,,
246651,246,Finland,651,Textile yarn,.11671644,-.79096496,.098016128,-.82146686,.070652418,-.86801988,.021918669,-.95710289,.021625144,-.95766521,.01890097,-.96289933,.033571512,-.93503785,,
246652,246,Finland,652,"Cotton fabrics, woven (not including narrow or special fabrics)",.11056427,-.80088633,.095792443,-.82516319,.10265838,-.81379843,.079194091,-.85323477,.12266924,-.78146857,.10056148,-.81725425,.11750824,-.78969598,,
246653,246,Finland,653,"Fabrics, woven, of man-made fibres (not narrow or special fabrics)",.10873991,-.80384958,.12976938,-.77027279,.1005829,-.81721884,.069386214,-.87023169,.056689426,-.89270371,.061466511,-.88418567,.08296258,-.8467859,,
246654,246,Finland,654,"Textile fabrics, woven, other than cotton or man-made fibres",.19309144,-.67631745,.12192146,-.78265601,.15787533,-.72730166,.23143008,-.62412792,.15933821,-.72512215,.20056506,-.66588223,.62126648,-.23360349,,
246655,246,Finland,655,"Knitted or crocheted fabrics (including tubular, etc, fabrics)",.14177865,-.75165302,.097136386,-.82292742,.081546009,-.84920472,.077364899,-.85638124,.13361768,-.76426321,.11340135,-.79629743,.13517733,-.76183927,,
246656,246,Finland,656,"Tulle, lace, embroidery, ribbons, trimmings and other small wares",.20019352,-.66639793,.16128956,-.72222334,.25758591,-.5903486,.20010082,-.66652662,.33290476,-.50048232,.31555486,-.52027106,.42022675,-.40822583,,
246657,246,Finland,657,Special textile fabrics and related products,1.3539299,.15035702,1.3337491,.14300983,1.0352957,.017341817,.65340579,-.20962441,.42339677,-.40508962,.53589553,-.30217192,.50121874,-.33225089,,
246658,246,Finland,658,"Made-up articles, wholly or chiefly of textile materials, nes",.15071075,-.73805624,.14794877,-.74223804,.29229182,-.54763806,.21261449,-.64932877,.18552423,-.68701738,.2042719,-.6607545,.19791628,-.66956574,,
246659,246,Finland,659,"Floor coverings, etc",.09197171,-.83154929,.11598606,-.79213709,.21437152,-.64694244,.15524639,-.7312324,.15442827,-.73245931,.090118088,-.83466363,.15924737,-.72525734,,
246661,246,Finland,661,"Lime, cement, and fabricated construction materials",.57815641,-.2673015,.71694845,-.16485734,1.1611017,.074546099,.76806575,-.13117965,.72553968,-.15905766,.89598054,-.054863147,.85852242,-.076123692,,
246662,246,Finland,662,Clay and refractory construction materials,.038652457,-.92557192,.050269287,-.90427351,.065322615,-.87736559,.065658309,-.87677419,.04941263,-.905828,.054407049,-.8968007,.10415645,-.81133753,,
246663,246,Finland,663,"Mineral manufactures, nes",1.0214972,.010634321,1.2060307,.093394317,.86911798,-.070023417,1.0575553,.02797267,.90242833,-.05128796,.93759984,-.032204878,.8772825,-.065369755,,
246664,246,Finland,664,Glass,1.7406151,.27023682,2.0940809,.3536045,1.6398315,.2423759,1.172735,.079501174,.85345632,-.079065084,.75115728,-.14210187,1.2656528,.1172522,,
246665,246,Finland,665,Glassware,.20670959,-.65739959,.25065693,-.59915954,.14284639,-.75001645,.18678635,-.68522328,.22916964,-.62711471,.22665462,-.63045079,.15823908,-.7267592,,
246666,246,Finland,666,Pottery,.16583544,-.71550798,.2853891,-.55594909,.51869321,-.31692168,.55655205,-.28489119,.91269833,-.045643199,.93302703,-.034646682,.67110509,-.19681282,,
246667,246,Finland,667,"Pearl, precious and semi-precious stones, unworked or worked",.00024902204,-.99950206,.00002956253,-.99994087,.000092699585,-.99981463,.00017385684,-.99965233,.0013335844,-.99733639,.00067940546,-.99864209,.00064172369,-.99871737,,
246671,246,Finland,671,"Pig and sponge iron, spiegeleisen, etc, and ferro-alloys",.33664104,-.49628803,.25888184,-.58871144,1.0103021,.0051246365,2.9407661,.49248448,3.0406284,.50502747,2.253412,.38526076,1.8635908,.3015762,,
246672,246,Finland,672,"Ingots and other primary forms, of iron or steel",1.0721495,.034818683,3.4535501,.55092007,3.2951202,.53435528,4.8035469,.65538317,2.598665,.44423833,2.4459157,.41960275,2.6080799,.44568855,,
246673,246,Finland,673,"Iron and steel bars, rods, shapes and sections",.87830234,-.064791307,.79046535,-.11702804,1.0652919,.031613875,.53933269,-.29926428,.50479156,-.32908773,.47301197,-.35776222,.51585835,-.31938449,,
246674,246,Finland,674,"Universals, plates, and sheets, of iron or steel",3.1353438,.51636428,3.9235888,.59379226,4.3162446,.62379462,4.6416063,.64549106,5.5190983,.69320911,4.9234648,.66235977,5.3915706,.68708789,,
246676,246,Finland,676,"Rails and railway track construction materials, of iron or steel",.075719796,-.85922021,.046370845,-.91136825,.1094581,-.80268186,.12020735,-.78538376,.033947904,-.93433344,.03974941,-.92354041,.019159772,-.96240085,,
246677,246,Finland,677,"Iron or steel wire (excluding wire rod), not insulated",.1491086,-.74047953,.21109472,-.65139848,.050402503,-.90403199,.030657757,-.94050837,.32031354,-.51479173,.33809569,-.49466142,.59470105,-.25415355,,
246678,246,Finland,678,"Tube, pipes and fittings, of iron or steel",1.6298465,.23949933,1.4984384,.19949996,3.6448367,.56941438,.57820761,-.2672604,.635647,-.22275773,.6796509,-.19072361,.69531941,-.17971869,,
246679,246,Finland,679,"Iron, steel casting, forging and stamping, in the rough state, nes",.56056428,-.28158772,.46924067,-.36124739,.667427,-.1994528,.63629162,-.22227602,.45755836,-.37215775,.47926068,-.35202673,.50914764,-.32525137,,
246681,246,Finland,681,"Silver, platinum and other metals of the platinum group",.021828251,-.95727611,.058752123,-.88901627,.14895827,-.74070728,.2922577,-.54767895,.18654311,-.68556875,.01486743,-.97070074,.023231018,-.95459282,,
246682,246,Finland,682,Copper,2.3639789,.40546593,2.2186091,.37861356,2.5301263,.43344805,3.0314202,.50389689,3.2901912,.53382033,2.9718084,.49645105,2.7813375,.47108662,,
246683,246,Finland,683,Nickel,4.7514582,.65226209,5.6327071,.69846398,8.9933968,.79986787,7.5974245,.76737219,10.312171,.82319927,9.0041294,.80008256,11.160368,.83553129,,
246684,246,Finland,684,Aluminium,.39729097,-.43134111,.29192549,-.54807687,.35006785,-.48140702,.40221646,-.42631331,.44789368,-.3813169,.3602902,-.47027451,.37092885,-.4588649,,
246685,246,Finland,685,Lead,.0028374586,-.99434114,.0023075806,-.99539548,.0013910424,-.99722177,.0021861133,-.9956373,.0010135199,-.99797499,.0027934285,-.99442869,.027146643,-.94714165,,
246686,246,Finland,686,Zinc,5.2536054,.68018448,5.1763349,.67618334,12.089271,.84720308,16.346935,.88470584,13.44666,.86155969,11.822785,.84402764,13.463693,.86172271,,
246687,246,Finland,687,Tin,.02941063,-.94285929,.0370038,-.92863321,.10970955,-.80227339,.066281646,-.87567705,.043241017,-.91710252,.033413511,-.93533373,.075324349,-.85990393,,
246689,246,Finland,689,"Miscellaneous non-ferrous base metals, employed in metallurgy",5.5528073,.69478732,6.2873192,.72555065,8.0779753,.77968657,.85840249,-.076193132,.25189614,-.59757662,.16042769,-.72350246,.13525033,-.76172596,,
246691,246,Finland,691,"Structures and parts, nes, of iron, steel or aluminium",2.0761738,.34984168,1.5784384,.22433671,.96488786,-.017869795,1.1809101,.082951657,1.0848312,.040689737,1.0857145,.041095972,1.144757,.067493439,,
246692,246,Finland,692,Metal containers for storage and transport,.58339179,-.26311126,.56404108,-.2787388,.49197564,-.34050447,.89880794,-.053292412,.56188345,-.28050527,.79090673,-.11675274,.3847869,-.44426554,,
246693,246,Finland,693,Wire products (excluding insulated electrical wire); fencing grills,.29878682,-.53989857,.2360692,-.6180324,.31441933,-.52158445,.39176542,-.43702379,.29155099,-.54852575,.34792584,-.48376116,.40423059,-.4242675,,
246694,246,Finland,694,"Nails, screws, nuts, bolts, rivets, etc, of iron, steel or copper",.31132939,-.52516979,.58531362,-.26158002,.38595527,-.443048,.41911554,-.40932852,.44677681,-.38238323,.42460662,-.40389633,.3948988,-.43379578,,
246695,246,Finland,695,Tools for use in the hand or in machines,.27066886,-.57397419,.4498522,-.37945095,.52563405,-.31093037,.52966374,-.30747691,.54284275,-.2963084,.5847075,-.26206255,.55799675,-.28369972,,
246696,246,Finland,696,Cutlery,.43424183,-.39446497,.51749539,-.31796116,.59364831,-.25498202,.59216046,-.25615481,.4641417,-.36598802,.45475599,-.37480101,.75774086,-.13782415,,
246697,246,Finland,697,"Household equipment of base metal, nes",.2702907,-.57444274,.36800849,-.46197924,.39074701,-.43807608,.3032524,-.53462213,.43016526,-.39843979,.4633556,-.36672181,.47938016,-.35191754,,
246699,246,Finland,699,"Manufactures of base metal, nes",.59000993,-.25785378,.65738815,-.20671794,.61133498,-.24120684,.71444964,-.16655511,.74248409,-.14778666,.73617893,-.15195499,.80809355,-.10613745,,
246711,246,Finland,711,"Steam boilers and auxiliary plant; and parts thereof, nes",3.1791003,.52142811,8.6016331,.79170209,5.6021328,.69706762,7.2022419,.75616425,12.39413,.85068083,11.062613,.83419842,11.398235,.8386867,,
246712,246,Finland,712,"Steam engines, turbines",.1698525,-.70961726,.85564607,-.077791736,.044736788,-.91435778,.0015511191,-.99690259,.0013895226,-.99722481,.0036463698,-.99273378,.026481217,-.94840389,,
246713,246,Finland,713,"Internal combustion piston engines, and parts thereof, nes",.73067373,-.15561932,.83597672,-.089338429,.90167141,-.051706403,.66276467,-.20281602,.643938,-.2165909,.63050306,-.22661529,.62974632,-.22718486,,
246714,246,Finland,714,"Engines and motors, non-electric; parts, nes; group 714, item 71888",.011040472,-.9781602,.053003088,-.89932966,.08251299,-.8475529,.11972152,-.78615838,.35594699,-.47498393,.41262662,-.41580227,.27095973,-.573614,,
